,names,description,url,id,image,public
298,This Is: R.E.M.,The ones we love. This is R.E.M.,https://open.spotify.com/playlist/37i9dQZF1DWSNpCo0vJUOm,37i9dQZF1DWSNpCo0vJUOm,https://i.scdn.co/image/ab67706f000000036f2b42d1a933391fa8da5db3,True
299,This Is Rihanna,Catch all the essential tracks by the multitalented Rihanna.,https://open.spotify.com/playlist/37i9dQZF1DWWhBhYl3ZMvY,37i9dQZF1DWWhBhYl3ZMvY,https://i.scdn.co/image/ab67706f00000003efdcaeb6d5a53f0628022192,True
300,This Is Roxette,In loving memory of Marie Fredriksson.,https://open.spotify.com/playlist/37i9dQZF1DX8IAL5KfmFJA,37i9dQZF1DX8IAL5KfmFJA,https://i.scdn.co/image/ab67706f0000000379634325a5d9a4804ad14961,True
301,This Is Sampha,"His finest work, in one playlist",https://open.spotify.com/playlist/37i9dQZF1DX86aPVQf2emM,37i9dQZF1DX86aPVQf2emM,https://i.scdn.co/image/ab67706f000000039a43466fe41b352ad58bd1c3,True
302,This Is: Skepta,"Listen to the brand new album 'Ignorance is Bliss' and all his biggest tracks, all in one place.",https://open.spotify.com/playlist/37i9dQZF1DX5WbJFtYTzv7,37i9dQZF1DX5WbJFtYTzv7,https://i.scdn.co/image/ab67706f00000003f895a0d10e2ecc6dc47c2889,True
303,This Is Spice Girls,"What you really, really want.",https://open.spotify.com/playlist/37i9dQZF1DWWUJdr9ahsbf,37i9dQZF1DWWUJdr9ahsbf,https://i.scdn.co/image/ab67706f0000000370926b78cee4dd1e060365b3,True
304,This is Sting,"Sting, the essential tracks, all in one playlist.",https://open.spotify.com/playlist/37i9dQZF1DX8yMCqd4JdaS,37i9dQZF1DX8yMCqd4JdaS,https://i.scdn.co/image/ab67706f00000003bf1b47c0f55b7061c5cffcfd,True
305,This Is Take That,Never Forget all their biggest hits.,https://open.spotify.com/playlist/37i9dQZF1DX5joH2aOAS4r,37i9dQZF1DX5joH2aOAS4r,https://i.scdn.co/image/ab67706f00000003b16030006d347e8eea822819,True
306,This Is Stormzy,Listen to all of Stormzy's biggest cuts and new music as it drops.,https://open.spotify.com/playlist/37i9dQZF1DX9AFOBBZSMWw,37i9dQZF1DX9AFOBBZSMWw,https://i.scdn.co/image/ab67706f000000037c158d6ab379fb7a3d2e901a,True
307,This Is Tina Turner,"Tina Turner's most essential tracks, all in one playlist.",https://open.spotify.com/playlist/37i9dQZF1DX4UK2Qu9x6KC,37i9dQZF1DX4UK2Qu9x6KC,https://i.scdn.co/image/ab67706f00000003042ded8ada80301a9e39b3f4,True
308,This Is Tony Bennett,"The essential tracks, all in one playlist.",https://open.spotify.com/playlist/37i9dQZF1DX4c84KflUhSt,37i9dQZF1DX4c84KflUhSt,https://i.scdn.co/image/ab67706f00000003813a0599ba531ecaf957cd38,True
309,This Is Trentemøller,Immerse yourself in the dark and beautiful sound of Trentemøller.,https://open.spotify.com/playlist/37i9dQZF1DX4cEqBpR9k1C,37i9dQZF1DX4cEqBpR9k1C,https://i.scdn.co/image/ab67706f0000000336df8e623a7812c14deb5e84,True
310,This Is U2,"The greatest hits of U2, all in one place.",https://open.spotify.com/playlist/37i9dQZF1DX8kI525v95Yu,37i9dQZF1DX8kI525v95Yu,https://i.scdn.co/image/ab67706f0000000324c9d80fa94c533c0f54f681,True
311,This Is Van Morrison,"Van Morrison, the essential tracks, all in one playlist.",https://open.spotify.com/playlist/37i9dQZF1DWUHyTgDVMaG1,37i9dQZF1DWUHyTgDVMaG1,https://i.scdn.co/image/ab67706f00000003ff667f7dc6f411664796e4a4,True
312,This Is Volbeat,Check out the essential tracks by Volbeat.,https://open.spotify.com/playlist/37i9dQZF1DWYrXu9rm1zUZ,37i9dQZF1DWYrXu9rm1zUZ,https://i.scdn.co/image/ab67706f00000003cfd185874370e052b3a3a718,True
313,This is: Wiley,Immerse yourself in the sounds of The Godfather of Grime - Wiley,https://open.spotify.com/playlist/37i9dQZF1DXbW9wx2hgf03,37i9dQZF1DXbW9wx2hgf03,https://i.scdn.co/image/ab67706f000000030f6cdfd8256d2e80f8ebe4cb,True
314,This Is The Fall,"Their finest work, in one playlist",https://open.spotify.com/playlist/37i9dQZF1DX7mMRxgkst0Y,37i9dQZF1DX7mMRxgkst0Y,https://i.scdn.co/image/ab67706f00000003f2309f8cf80f8fa78641f99e,True
315,Best of John Peel Sessions,"Celebrate legendary DJ/BBC Radio 1 host John Peel's legacy in this collection of highlights from 5 decades of <a href=""https://en.wikipedia.org/wiki/List_of_Peel_sessions"">Peel Sessions</a>. Hear Pavement covering <a href=""spotify:user:spotify:playlist:37i9dQZF1DX7mMRxgkst0Y"">The Fall</a>, acoustic Morrissey, Nirvana before Nevermind, Bowie debuting Hunky Dory outtake, and many more.",https://open.spotify.com/playlist/37i9dQZF1DWY3pbjsJ6MxA,37i9dQZF1DWY3pbjsJ6MxA,https://i.scdn.co/image/ab67706f000000038d0d1311f38c982fd540574f,True
316,This Is The xx,A selection of the best songs from their albums and beyond.,https://open.spotify.com/playlist/37i9dQZF1DWSp9aN7lDNHp,37i9dQZF1DWSp9aN7lDNHp,https://i.scdn.co/image/ab67706f000000036400e76b78d4d7100c6ea859,True
317,This Is: David Axelrod,,https://open.spotify.com/playlist/37i9dQZF1DX4n3DaGTtM0p,37i9dQZF1DX4n3DaGTtM0p,https://i.scdn.co/image/ab67706f000000033ede1178856061554e8d927f,True
318,Classical Romance,"Spend some quality time with these romantic <a href=""spotify:genre:classical"">classical</a> masterpieces.",https://open.spotify.com/playlist/37i9dQZF1DX4s3V2rTswzO,37i9dQZF1DX4s3V2rTswzO,https://i.scdn.co/image/ab67706f00000003ee4c04535e749074848a8cb8,True
319,Baroque 50: Spotify Picks,50 classics from the Baroque era.,https://open.spotify.com/playlist/37i9dQZF1DWXjj6kdiviS0,37i9dQZF1DWXjj6kdiviS0,https://i.scdn.co/image/ab67706f000000034edbc4fb174ee31e6bd734fa,True
320,This Is John Coltrane,The jazz giant's classic recordings.,https://open.spotify.com/playlist/37i9dQZF1DWVx3vT1QCKCV,37i9dQZF1DWVx3vT1QCKCV,https://i.scdn.co/image/ab67706f0000000378846b50d3249dcf6830cf59,True
321,1960s Nostalgia,"Those were the days, this was the music...",https://open.spotify.com/playlist/2NFOUmp2wyR5CrXtKDkUkB,2NFOUmp2wyR5CrXtKDkUkB,https://i.scdn.co/image/ab67706c0000bebb04d197c8af266f42c9de09a5,True
322,Breakup Blues,"From denial and pleading to anger and acceptance, this genre-blending playlist will carry you through each stage of your breakup blues.",https://open.spotify.com/playlist/1o2bTwofazfzElA5mXGf2t,1o2bTwofazfzElA5mXGf2t,https://i.scdn.co/image/ab67706c0000bebbdb632a978704a829d52eb448,True
323,I Hate My Job.,We've all been there. This playlist can help. Just don't let your boss catch you listening....,https://open.spotify.com/playlist/6cdV0hVW2suJaMOxzwE46S,6cdV0hVW2suJaMOxzwE46S,https://i.scdn.co/image/ab67706c0000bebbd49b921b522b4ee2c2519c25,True
324,Instrumental Rock,"Rock your workday lyric free with classic rock favorites, meditative heavy metal, and art rock wonders.",https://open.spotify.com/playlist/2uhsnHgI4F2eFyvoMHY0GR,2uhsnHgI4F2eFyvoMHY0GR,https://i.scdn.co/image/ab67706c0000bebbb1ca44ef30e619045c735c15,True
325,Avant Folk,"Despite their nomenclature defying eclecticism, these folk inspired artists share a collective penchant for welding experimentation with tradition.",https://open.spotify.com/playlist/2uVP1agvV5rba3MqLQ0pzy,2uVP1agvV5rba3MqLQ0pzy,https://i.scdn.co/image/ab67706c0000bebb25459cd7e79da5c2104792ee,True
326,This Is Miles Davis,Over 100 of the best Miles Davis tracks.,https://open.spotify.com/playlist/37i9dQZF1DX3BqHI5fuXWV,37i9dQZF1DX3BqHI5fuXWV,https://i.scdn.co/image/ab67706f00000003dc3347b0fb61b281829e76c4,True
327,Office Offensive,"Job talk, work-life rants, office espionage, and more. [Warning: Explicit Content]",https://open.spotify.com/playlist/37i9dQZF1DXdEXmWwCHnI5,37i9dQZF1DXdEXmWwCHnI5,https://i.scdn.co/image/227f9d2195a842122fbec2b40d95fe0bbe010177,True
328,Unsolicited Advice,Some advice is best taken with a pillar of salt. [Warning: Explicit Content],https://open.spotify.com/playlist/37i9dQZF1DX8NZFqAdV1lo,37i9dQZF1DX8NZFqAdV1lo,https://i.scdn.co/image/8b4a10ab2d89b1a2ee0aab0cdbefbd00a128ef36,True
329,The Perfect Crafternoon,"Soundtrack a perfect crafternoon spent scrapbooking, knitting, or working on projects with friends.",https://open.spotify.com/playlist/0BbcjurkvWrkWxKKLzcqIP,0BbcjurkvWrkWxKKLzcqIP,https://i.scdn.co/image/ab67706c0000bebbeec844a4ebe2d68659f6ed75,True
330,Jazz – Classical Crossings,"Jazz musicians perform classical composer's works. Find out why Bach was great inspiration to many jazz masters, and enjoy imaginative renditions of Chopin, Dvořák, Tchaikovsky, Stravinsky and more.",https://open.spotify.com/playlist/37i9dQZF1DX2mmt7R81K2b,37i9dQZF1DX2mmt7R81K2b,https://i.scdn.co/image/ab67706f000000030e2eb40cc535407b24faf10c,True
331,Comedy Top Tracks,Get to know some of the most loved comedians on Spotify with this collection of their top 5 tracks &amp; newest releases.,https://open.spotify.com/playlist/37i9dQZF1DWSRoT7QRAibZ,37i9dQZF1DWSRoT7QRAibZ,https://i.scdn.co/image/ab67706f00000003c48914b9c12f99e77b05496a,True
332,20 Questions,"It's like that game you use to play when you were bored, only different. [Warning: Explicit Content]",https://open.spotify.com/playlist/37i9dQZF1DX4b3CsyjLN6p,37i9dQZF1DX4b3CsyjLN6p,https://i.scdn.co/image/7077ae50d45834b258ef0cd59547e26310f6b9bb,True
333,The Funny Thing About Football Is...,"Comedians weigh in on all things sports, football, and -of course- the Super Bowl.",https://open.spotify.com/playlist/37i9dQZF1DWWsTBFM3ksVb,37i9dQZF1DWWsTBFM3ksVb,https://i.scdn.co/image/ab67706f0000000387e1fc42c86c101b47188bfc,True
334,Women of Comedy,A collection of sessions from some of the best comedians of all time.,https://open.spotify.com/playlist/37i9dQZF1DX9O8pzsnCkf6,37i9dQZF1DX9O8pzsnCkf6,https://i.scdn.co/image/ab67706f0000000372fdb5e3bed64806eea097c1,True
335,A Monty Python Emporium,Silly-walk your way through the entire Monty Python catalogue.,https://open.spotify.com/playlist/37i9dQZF1DXb85CZUwGLzX,37i9dQZF1DXb85CZUwGLzX,https://i.scdn.co/image/ab67706f0000000313d73549da8738289dccf731,True
336,Music Jokes,"Comedians ponder all things music, including their favorite celebrities and pop culture icons. [Warning: Explicit Content]",https://open.spotify.com/playlist/37i9dQZF1DXdWZwKY7xcB3,37i9dQZF1DXdWZwKY7xcB3,https://i.scdn.co/image/2f90dd29813f37015133b5e08d14d2199b7c172b,True
337,Power Ballads,You know you love them.... Get ready to sing like no one is listening to scores of timeless pop and rock power ballads.,https://open.spotify.com/playlist/44XJR1i3Vl2B3acOEYwinE,44XJR1i3Vl2B3acOEYwinE,https://i.scdn.co/image/ab67706c0000bebb6681396a64e67be5fe214571,True
338,Sad Indie,The premier alternative melancholia playlist.,https://open.spotify.com/playlist/37i9dQZF1DWVV27DiNWxkR,37i9dQZF1DWVV27DiNWxkR,https://i.scdn.co/image/ab67706f00000003266adcded1f7792749680824,True
339,Energy + Positivity,"Honor your body, fuel your mind. Love Life. Live Yoga.",https://open.spotify.com/playlist/2YeGkAUQhmO8TCjSMbFYWf,2YeGkAUQhmO8TCjSMbFYWf,https://i.scdn.co/image/ab67706c0000bebbb9fbe0d9fa70c78fed241fb6,True
340,Desi Hits,Desi hits from South Asia and the world.,https://open.spotify.com/playlist/37i9dQZF1DWTwzVdyRpXm1,37i9dQZF1DWTwzVdyRpXm1,https://i.scdn.co/image/ab67706f00000003cc485e3902f426d5d3e21558,True
341,Namaste,Take some time out of your day to recharge your mind.,https://open.spotify.com/playlist/0op6xwVK9pVhcxozSQPEsJ,0op6xwVK9pVhcxozSQPEsJ,https://i.scdn.co/image/ab67706c0000bebb9480644dff1e806cabeb9276,True
342,Rustic Romance Wedding,A charming musical touch to the most significant moment in your life.,https://open.spotify.com/playlist/2Ph68VcwRfqRdnrKhY3oPS,2Ph68VcwRfqRdnrKhY3oPS,https://i.scdn.co/image/ab67706c0000bebb07d62c054ca87afc35809e60,True
343,Word of Mouth,Explore the evolution of eternal folk songs through some of their essential adaptations – from field recordings to recent releases. Follow for new additions and song cycles!,https://open.spotify.com/playlist/2VxQy0Q22k1gP542tzaMCN,2VxQy0Q22k1gP542tzaMCN,https://mosaic.scdn.co/640/ab67616d0000b2737763c5c3004079c1bf46189eab67616d0000b2737a8eb1f7143f576c21172cc6ab67616d0000b2737ed05b1ca454acda4cb0a94bab67616d0000b273ac02658363a59b584bdd5230,True
344,Folksy Covers,Folksy takes on your favorite tracks. Cover: Vagabon & Courtney Barnett,https://open.spotify.com/playlist/37i9dQZF1DXcDxnC0UqHJa,37i9dQZF1DXcDxnC0UqHJa,https://i.scdn.co/image/ab67706f000000032922a555b8f57ee423d9c53c,True
345,Indie Strings,Songs with some serious violin and cello action.,https://open.spotify.com/playlist/0sDO43KAaJUWIYassTKWYf,0sDO43KAaJUWIYassTKWYf,https://i.scdn.co/image/ab67706c0000bebb5a7d0cc26011ad47413a00df,True
346,Vinyasa Flow,"Focus your gaze and get into the dynamic flow of this engaging, eclectic mix.",https://open.spotify.com/playlist/2B64RN7KJte5x6iXgg02tv,2B64RN7KJte5x6iXgg02tv,https://i.scdn.co/image/ab67706c0000bebb8c3580acfd62f3da905ab9b8,True
347,Acoustic Commute,"Turn your commute into a perfect, peaceful drive...",https://open.spotify.com/playlist/3OUguxmuL5x24sMAw4qPku,3OUguxmuL5x24sMAw4qPku,https://i.scdn.co/image/ab67706c0000bebbbe4c4ab35193c28b43f08a74,True
348,Folk Pop,The best of folk-infused pop and singer-songwriter. Cover: Passenger,https://open.spotify.com/playlist/37i9dQZF1DWXJyjYpHunCf,37i9dQZF1DWXJyjYpHunCf,https://i.scdn.co/image/ab67706f00000003e3c007b57e8b1bbe2b1541dc,True
349,Femme Fatale,"A collection of powerful voices and dark, alluring siren songs. Cover: Ashley Monroe",https://open.spotify.com/playlist/37i9dQZF1DX0IyMQV27EGn,37i9dQZF1DX0IyMQV27EGn,https://i.scdn.co/image/ab67706f00000003f022dcaceef7e79e2a5c02f3,True
350,Chill + Atmospheric,Float away on heady orchestrations and haunting harmonies...,https://open.spotify.com/playlist/37i9dQZF1DX79Y9Kr2M2tM,37i9dQZF1DX79Y9Kr2M2tM,https://i.scdn.co/image/ab67706f00000003df33b6f969f0ee58884a7720,True
351,Indie Folk for Focus,"Zone in (or out) with ethereal, meditative instrumental indie folk and acoustic tracks.",https://open.spotify.com/playlist/37i9dQZF1DWU6Vfrf87eTG,37i9dQZF1DWU6Vfrf87eTG,https://i.scdn.co/image/ab67706f000000038af6f22f752012d7b8310dce,True
352,Summertime Vibes,"Salt in the air... Sand in my hair... Rooftop sunsets... Celebrate a perfect summer day with hours of coastal acoustic, live versions, and chill hits. | Image: <a href=""spotify:artist:24Bq9F6DJfzTaqgmoxT5vm"">Corey Harper</a>",https://open.spotify.com/playlist/5v2J2noHVxPWgSrOw6lZsp,5v2J2noHVxPWgSrOw6lZsp,https://i.scdn.co/image/ab67706c0000bebbf0f24d4b2c0f71134b0e54ff,True
353,Classic Covers,All the classic songs you love—covered. Cover: Sam Smith,https://open.spotify.com/playlist/37i9dQZF1DWTVIaV4KJYuq,37i9dQZF1DWTVIaV4KJYuq,https://i.scdn.co/image/ab67706f00000003de7b6eca748d1284cd37c8e0,True
354,More Banjo!,This playlist is perfect for when you've got a fever... and the only prescription is more banjo!,https://open.spotify.com/playlist/1W2XJETQjFYdzT4GuhBHmS,1W2XJETQjFYdzT4GuhBHmS,https://i.scdn.co/image/ab67706c0000bebba3dec589d96d1911b54a6552,True
355,Stomp & Holler,"Driving rhythms, intricate instrumentation, and full harmonies. Cover: Mumford & Sons",https://open.spotify.com/playlist/37i9dQZF1DX8gLrc0tlHvS,37i9dQZF1DX8gLrc0tlHvS,https://i.scdn.co/image/ab67706f00000003e000bbe417a23f1c2045ca9c,True
356,Soft + Slow,Sweet gems to help you slow down and savor your day.,https://open.spotify.com/playlist/37i9dQZF1DX0611i4oGheJ,37i9dQZF1DX0611i4oGheJ,https://i.scdn.co/image/ab67706f0000000385aeb7e27c57a61f67ce6ae5,True
357,50 Irish Folk Songs,A collection of 50 Irish folk songs – from classics to recent versions. Cover Artist: Hozier,https://open.spotify.com/playlist/37i9dQZF1DX7Y2xcY13mN1,37i9dQZF1DX7Y2xcY13mN1,https://i.scdn.co/image/ab67706f000000034f0b9a5483ba97eaea00945c,True
358,Bluegrass Covers,"A mix of folk and bluegrass covers of pop, rock, hip-hop, folk, and indie songs. Cover: Molly Tuttle",https://open.spotify.com/playlist/37i9dQZF1DX56crgoe4TG3,37i9dQZF1DX56crgoe4TG3,https://i.scdn.co/image/ab67706f000000030b44a70a78bb8639025ca740,True
359,Bluegrass Origins,"Travel back to the start, tracing the roots of what would become bluegrass through to some of it's early hits and gems.",https://open.spotify.com/playlist/37i9dQZF1DX0RwLEp3x6W4,37i9dQZF1DX0RwLEp3x6W4,https://i.scdn.co/image/ab67706f00000003da520572842303dbaed52ed6,True
360,Chill as Folk,Your go-to collection for just hanging out and doing nothing... or whatever.,https://open.spotify.com/playlist/43rSnXFDoctqiZxvEqH14P,43rSnXFDoctqiZxvEqH14P,https://i.scdn.co/image/ab67706c0000bebb0c07842f6aec882d3c4dfec9,True
361,Boho + Chill,"Free-spirited, atmospheric vibes.",https://open.spotify.com/playlist/37i9dQZF1DWSNmwgf7Nv11,37i9dQZF1DWSNmwgf7Nv11,https://i.scdn.co/image/ab67706f00000003afae879804953e376fb32fe0,True
362,Vintage Vibes,"Old makes new. Cover: <a href=""spotify:artist:1EI0B66miJj5Fl408B7E9H"">Courtney Marie Andrews</a>",https://open.spotify.com/playlist/37i9dQZF1DX6dvuioZhoLo,37i9dQZF1DX6dvuioZhoLo,https://i.scdn.co/image/ab67706f00000003e4ec7ebd392e989175eabe74,True
363,Indie Bluegrass,"Fresh takes on that high lonesome sound. Cover: <a href=""spotify:artist:4LX0KCPnH7gvxEbVXqXmAE"">Molly Tuttle</a>",https://open.spotify.com/playlist/37i9dQZF1DX0yL7UvjSKZT,37i9dQZF1DX0yL7UvjSKZT,https://i.scdn.co/image/ab67706f0000000301683c8c0e44c436c4a9bf70,True
364,Fresh Folk,"Hear what's new in roots, folk & indie songwriter. Cover: Half Moon Run",https://open.spotify.com/playlist/37i9dQZF1DXaUDcU6KDCj4,37i9dQZF1DXaUDcU6KDCj4,https://i.scdn.co/image/ab67706f000000030dcfe097d8a877974377c951,True
365,The New Bohemian,"Free-spirited, eclectic, and decadent lyrics mix with folksy, indie, and slightly psychedelic acoustics. This is The New Bohemian.",https://open.spotify.com/playlist/1IKDP8o4UvpfLh0SJX2e1b,1IKDP8o4UvpfLh0SJX2e1b,https://i.scdn.co/image/ab67706c0000bebbee40ad3aaf1f48ca8ffc430c,True
366,Irish Folk,Relive last night's fun with jigs and reels out of Ireland – alongside trad tracks inspired and influenced by Celtic traditions.,https://open.spotify.com/playlist/37i9dQZF1DX9HwI3Crikcm,37i9dQZF1DX9HwI3Crikcm,https://i.scdn.co/image/ab67706f0000000372e85428f28e62e4fd6d6b4f,True
367,Blues Roots,"You've come to the crossroads of soul, folk, and the blues. Cover: War & Pierce",https://open.spotify.com/playlist/37i9dQZF1DXcFk5r8uS3l2,37i9dQZF1DXcFk5r8uS3l2,https://i.scdn.co/image/ab67706f000000032ae01d710810b3de9927b416,True
368,SongCraft,"Listen to the original demo tracks and stories behind Country&#x27;s biggest hits with acclaimed songwriter Shane McAnally, featuring the EXCLUSIVE release of Kacey Musgraves&#x27; Mama&#x27;s Broken Heart – only on Spotify!",https://open.spotify.com/playlist/37i9dQZF1DX4cukhkYKVZW,37i9dQZF1DX4cukhkYKVZW,https://i.scdn.co/image/ab67706f000000039923c389466fc2f3d27dde0f,True
369,Sweetgrass,"Sweet and slow, soft and soothing... a collection of beautiful bluegrass vocals.",https://open.spotify.com/playlist/44Ht3IACEyKqiLBZupIhIk,44Ht3IACEyKqiLBZupIhIk,https://i.scdn.co/image/ab67706c0000bebba21da603189061f04399cada,True
370,The New Retro,"Make it new. Fresh takes on vintage folk, soul, blues, and roots rock—from sweet crooners to raucous rockabilly. Cover: <a href=""spotify:artist:0CBu2ZuF5503TaauGVk1Go"">Ruen Brothers</a>",https://open.spotify.com/playlist/37i9dQZF1DWV5vqkTng2MA,37i9dQZF1DWV5vqkTng2MA,https://i.scdn.co/image/ab67706f00000003a7728e73380d58ebf3d7d4c1,True
371,Chill Covers,Kick back and relax with a collection of eclectic and unexpected reimaginings. Cover:  Joy Oladokun,https://open.spotify.com/playlist/37i9dQZF1DWXnscMH24yOc,37i9dQZF1DWXnscMH24yOc,https://i.scdn.co/image/ab67706f000000032c201c20673048a3202c7138,True
372,The Piano Bar,A relaxing atmosphere of jazz piano sounds.,https://open.spotify.com/playlist/37i9dQZF1DWVvXA824aCbn,37i9dQZF1DWVvXA824aCbn,https://i.scdn.co/image/ab67706f00000003ce495a3fb2e01db25f755da0,True
373,Cinematic Chillout,Relaxing soundtracks to help you escape and unwind. ,https://open.spotify.com/playlist/37i9dQZF1DWVFJtzvDHN4L,37i9dQZF1DWVFJtzvDHN4L,https://i.scdn.co/image/ab67706f0000000363f60a6e4da4b3e3ec60e406,True
