names,id,url,mean_valence,med_valence,sd_valence,quant1_valence,quant3_valence,mean_danceability,med_danceability,sd_danceability,quant1_danceability,quant3_danceability,mean_energy,med_energy,sd_energy,quant1_energy,quant3_energy,mean_acousticness,med_acousticness,sd_acousticness,quant1_acousticness,quant3_acousticness,mean_speechiness,med_speechiness,sd_speechiness,quant1_speechiness,quant3_speechiness,mean_instrumentalness,med_instrumentalness,sd_instrumentalness,quant1_instrumentalness,quant3_instrumentalness
Acoustic Concentration,37i9dQZF1DXcLDm348RRYK,https://open.spotify.com/playlist/37i9dQZF1DXcLDm348RRYK,0.37938923076923076,0.338,0.21854255029275543,0.186,0.539,0.45219999999999994,0.44,0.11214920307340573,0.386,0.518,0.33574769230769236,0.323,0.14146594235417176,0.238,0.43,0.7563723076923078,0.806,0.214312107762613,0.684,0.904,0.04240153846153846,0.0398,0.013289146091685269,0.0343,0.0431,0.8052320000000001,0.868,0.1895168556092043,0.779,0.914
All Funked Up,37i9dQZF1DX4WgZiuR77Ef,https://open.spotify.com/playlist/37i9dQZF1DX4WgZiuR77Ef,0.7671847826086957,0.805,0.1377428667782977,0.66,0.87225,0.6646413043478261,0.693,0.09669853249812517,0.599,0.738,0.7841195652173916,0.7985,0.12599798030749196,0.6975,0.895,0.12720225,0.06515,0.15199244376270418,0.01935,0.17624999999999996,0.09528695652173912,0.0746,0.06945648367648181,0.0512,0.12,0.07510485054347828,0.0017000000000000001,0.1707637618010381,3.0875e-05,0.033475000000000005
Back to the Roots,1S4JPQeJxtsN37X8as5EPk,https://open.spotify.com/playlist/1S4JPQeJxtsN37X8as5EPk,0.5540845070422534,0.585,0.21698543377569138,0.4495,0.72,0.5332535211267608,0.542,0.12234479594395262,0.424,0.622,0.38532253521126764,0.392,0.19573484192154528,0.259,0.47950000000000004,0.7563239436619719,0.831,0.19974453503326173,0.575,0.8955,0.06876901408450704,0.0371,0.10683711044863617,0.031149999999999997,0.0704,0.015291887887323942,2.8e-06,0.08301606790572827,0.0,0.0001875
Backyard Wedding,37i9dQZF1DX4YLk1hHv7S9,https://open.spotify.com/playlist/37i9dQZF1DX4YLk1hHv7S9,0.42255910543130987,0.368,0.2102360254551945,0.276,0.591,0.5410415335463259,0.559,0.16119993219983203,0.419,0.642,0.38058977635782754,0.377,0.16176152643197847,0.258,0.448,0.5353204472843451,0.547,0.2785628513364104,0.298,0.807,0.04160607028753994,0.0326,0.021854826849537125,0.0295,0.0417,0.004596530638977636,2.29e-05,0.020129888716356983,0.0,0.000961
Big Band,37i9dQZF1DX6G7arXBXa3A,https://open.spotify.com/playlist/37i9dQZF1DX6G7arXBXa3A,0.6414193548387096,0.647,0.18013852123397658,0.5225,0.7702500000000001,0.5511290322580646,0.553,0.09111233993028997,0.499,0.608,0.42033709677419356,0.3585,0.19840880816799997,0.259,0.5642499999999999,0.6965741935483871,0.736,0.20047187443096243,0.609,0.8235,0.07041451612903224,0.0542,0.0471534844661878,0.04592500000000001,0.07314999999999999,0.1962443267741935,3.46e-05,0.3255538862954304,0.0,0.3275
Beer 'n Burgers,7CHrwiytyubNpnaZqyyUkb,https://open.spotify.com/playlist/7CHrwiytyubNpnaZqyyUkb,0.7977727272727274,0.826,0.1344090883471167,0.7204999999999999,0.89775,0.5362272727272727,0.535,0.14863663965977786,0.4505,0.60725,0.8230000000000001,0.8425,0.13495572466200764,0.7949999999999999,0.9155,0.16611625000000002,0.07289999999999999,0.22305138090315327,0.01215,0.268,0.08686363636363638,0.0498,0.0845181160938408,0.039099999999999996,0.101175,0.012411746363636362,0.00013145,0.026528868362655257,7.025e-07,0.0097125
Bossa Nova,4LmOnbOmtMUyQQjo6L9mct,https://open.spotify.com/playlist/4LmOnbOmtMUyQQjo6L9mct,0.5963333333333333,0.6094999999999999,0.18681667897892693,0.45275000000000004,0.737,0.6252619047619048,0.6525000000000001,0.10237498253939743,0.57175,0.6902499999999999,0.40311904761904765,0.416,0.14722426933762542,0.30624999999999997,0.48074999999999996,0.7161666666666667,0.7695000000000001,0.1752564555251875,0.60925,0.8574999999999999,0.061985714285714276,0.045700000000000005,0.04117379329568021,0.03755,0.061149999999999996,0.02604575095238096,0.0011015,0.05668699462548492,2.5725e-05,0.009899999999999999
Bottoms Up,37i9dQZF1DX0N8QTiMHLoT,https://open.spotify.com/playlist/37i9dQZF1DX0N8QTiMHLoT,0.6909358490566039,0.743,0.20497278158363033,0.572,0.854,0.6749056603773584,0.684,0.11895915009120107,0.604,0.77,0.6522830188679246,0.65,0.17685721939533494,0.537,0.773,0.2840267924528302,0.188,0.2771700617350404,0.0496,0.539,0.061696226415094334,0.0486,0.06778962072318966,0.0381,0.0643,0.6709933962264152,0.815,0.2986363210040922,0.463,0.863
Coffee Table Jazz,37i9dQZF1DWVqfgj8NZEp1,https://open.spotify.com/playlist/37i9dQZF1DWVqfgj8NZEp1,0.1818664,0.175,0.09288187342168858,0.12,0.204,0.45702399999999993,0.461,0.0868398102552124,0.389,0.508,0.15103840000000002,0.135,0.08696835796852748,0.0978,0.189,0.894776,0.926,0.10057230299159037,0.867,0.957,0.03870319999999999,0.037,0.006693905943034571,0.0336,0.043,0.5896550543999999,0.73,0.3437715342138414,0.198,0.893
Hot Club Swing,37i9dQZF1DXdDe8IDhRIo5,https://open.spotify.com/playlist/37i9dQZF1DXdDe8IDhRIo5,0.683007042253521,0.711,0.17581037863394886,0.586,0.8065,0.6757605633802819,0.683,0.10834804563979815,0.587,0.763,0.46449295774647875,0.453,0.137432775591709,0.3615,0.5675,0.7932535211267607,0.835,0.16197484093082914,0.7175,0.906,0.07671267605633804,0.0555,0.06163507333972729,0.044399999999999995,0.08310000000000001,0.7258946309859154,0.84,0.25624034688065345,0.7155,0.879
Nu-Blue,37i9dQZF1DXb3MZdETGqKB,https://open.spotify.com/playlist/37i9dQZF1DXb3MZdETGqKB,0.5450657894736842,0.5505,0.20196180071332404,0.374,0.7045,0.6054078947368421,0.6194999999999999,0.12664113893271586,0.51875,0.683,0.5845263157894739,0.557,0.16591069675655518,0.48875,0.7082499999999999,0.30568105263157896,0.2535,0.2614043774669376,0.08954999999999999,0.44475,0.06841052631578948,0.0437,0.05362274537034291,0.0361,0.07725,0.0273272552631579,0.00012350000000000002,0.08257766208325028,1.37e-06,0.004357499999999999
Funky Heavy Bluesy,37i9dQZF1DX9stbPFTxeaB,https://open.spotify.com/playlist/37i9dQZF1DX9stbPFTxeaB,0.6799863013698629,0.697,0.1598463231731136,0.562,0.806,0.5667671232876713,0.596,0.11722681250795935,0.479,0.634,0.8295479452054795,0.871,0.10856079212126703,0.766,0.913,0.061204698630136986,0.0143,0.11646398740796979,0.00171,0.075,0.06276438356164382,0.0551,0.03584995881704985,0.0378,0.0714,0.05352797082191781,0.00112,0.16945468680983614,4.47e-05,0.0135
Hard Rock,37i9dQZF1DX1X7WV84927n,https://open.spotify.com/playlist/37i9dQZF1DX1X7WV84927n,0.4222340425531917,0.4105,0.14225370532293946,0.32825000000000004,0.526,0.4412234042553189,0.463,0.09253399889622893,0.40375000000000005,0.503,0.910542553191489,0.9205000000000001,0.059849572162504,0.878,0.9405,0.0020344997872340427,0.000215,0.005585192911897075,4.72e-05,0.000674,0.09055957446808512,0.0858,0.04180450744629971,0.0642,0.106,0.10131302414893617,4.065e-05,0.24546002621257926,0.0,0.0046925
Classic Rock Drive,37i9dQZF1DXdOEFt9ZX0dh,https://open.spotify.com/playlist/37i9dQZF1DXdOEFt9ZX0dh,0.6217072758037225,0.663,0.23052533357865299,0.4345,0.795,0.5199187817258885,0.524,0.13262228831728584,0.4415,0.596,0.772869712351946,0.805,0.1605874120056204,0.691,0.902,0.12448239340101523,0.0493,0.16186967930343038,0.011,0.214,0.06964382402707275,0.0461,0.06657436488056298,0.0352,0.0754,0.03720733517766497,0.000271,0.10302218884254127,8.85e-06,0.00965
Blues Origins,37i9dQZF1DXbkKnGZHv1kf,https://open.spotify.com/playlist/37i9dQZF1DXbkKnGZHv1kf,0.621761194029851,0.638,0.14382028869730767,0.523,0.7315,0.5785522388059701,0.566,0.1263392838906518,0.499,0.657,0.3600343283582089,0.302,0.1822293431384705,0.2305,0.5415000000000001,0.8734955223880596,0.955,0.20801012026140067,0.855,0.979,0.07007014925373135,0.0495,0.09153454558157742,0.0395,0.05675,0.13601772507462684,0.0178,0.25998841560260505,0.0007375,0.0936
Instrumental Funk,37i9dQZF1DX8f5qTGj8FYl,https://open.spotify.com/playlist/37i9dQZF1DX8f5qTGj8FYl,0.7624651162790698,0.784,0.15907702149842334,0.66625,0.88325,0.6957558139534883,0.6845000000000001,0.09851556294449552,0.63175,0.7725,0.7585,0.7745,0.1276646111542916,0.6755000000000001,0.858,0.14820298837209303,0.0696,0.1738120740831041,0.0127,0.26125000000000004,0.06665813953488371,0.05055,0.05027055614692837,0.043525,0.07,0.6882861627906978,0.8045,0.2691400187445347,0.549,0.8805
Jazz for Autumn,37i9dQZF1DX7UE7qrnkvsf,https://open.spotify.com/playlist/37i9dQZF1DX7UE7qrnkvsf,0.15805378151260505,0.151,0.08244811392516063,0.09705,0.194,0.4727058823529412,0.481,0.08742147594630342,0.4155,0.535,0.13356050420168067,0.128,0.05612225791646244,0.09770000000000001,0.163,0.9337478991596638,0.954,0.05577166197494361,0.918,0.967,0.03733193277310924,0.0365,0.0051107718209299595,0.03425,0.0395,0.6627714042016805,0.825,0.32378584100222796,0.474,0.9065000000000001
Jazzy Dinner,37i9dQZF1DWTALrdBtcXjw,https://open.spotify.com/playlist/37i9dQZF1DWTALrdBtcXjw,0.3050792792792793,0.295,0.1581092459587916,0.1885,0.388,0.4961891891891891,0.483,0.08880074871853826,0.434,0.562,0.23824774774774776,0.219,0.11256565425389983,0.149,0.2975,0.8109369369369369,0.837,0.1357144247226693,0.767,0.8985000000000001,0.03846486486486486,0.036,0.007976814682664533,0.0339,0.042499999999999996,0.5371811891891891,0.656,0.3379020247204671,0.155,0.859
Jazzy Romance,37i9dQZF1DWTbzY5gOVvKd,https://open.spotify.com/playlist/37i9dQZF1DWTbzY5gOVvKd,0.2452049586776859,0.222,0.13096103673182066,0.147,0.314,0.46607933884297514,0.472,0.1267206441464553,0.388,0.579,0.22712561983471075,0.213,0.11405223695667234,0.143,0.319,0.8394297520661157,0.872,0.1345663916960869,0.82,0.932,0.03738512396694216,0.0352,0.009803814403562736,0.0313,0.0416,0.01790724049586777,0.000111,0.0847725127616341,7.32e-06,0.0021
Jazztronica,37i9dQZF1DX55dNU0PWnO5,https://open.spotify.com/playlist/37i9dQZF1DX55dNU0PWnO5,0.47594891304347836,0.498,0.22329949065387064,0.32325,0.6585,0.637945652173913,0.655,0.11666787311960097,0.56575,0.715,0.5967608695652175,0.6094999999999999,0.1706439239517573,0.48924999999999996,0.73725,0.3168629891304348,0.2555,0.280353216346004,0.039775,0.5385,0.08639239130434782,0.061399999999999996,0.06909453348027027,0.04685,0.097125,0.7049891304347825,0.8265,0.2636448191218348,0.65075,0.87825
King of Pop,653U7cDBXXkPZ07Xk8kxL6,https://open.spotify.com/playlist/653U7cDBXXkPZ07Xk8kxL6,0.7720444444444444,0.873,0.2186729593960721,0.685,0.911,0.7462222222222222,0.805,0.15463089635440194,0.624,0.877,0.7327222222222223,0.786,0.1642067091225232,0.55525,0.867,0.21324422222222214,0.174,0.1785739464242281,0.05942499999999999,0.305,0.06129111111111111,0.0571,0.02848803669449014,0.040174999999999995,0.0751,0.050931673333333344,0.000424,0.12971760083935957,7.73e-05,0.0158
Legendary Guitar Solos,37i9dQZF1DWSlJG7YPUBHF,https://open.spotify.com/playlist/37i9dQZF1DWSlJG7YPUBHF,0.48015254237288135,0.521,0.22500166516247383,0.226,0.624,0.41514689265536736,0.429,0.11972245794466582,0.31,0.475,0.6776892655367232,0.7,0.20291567759456647,0.508,0.834,0.1571908548022599,0.0738,0.19242431924601813,0.011,0.271,0.06352824858757064,0.047,0.06299269883545408,0.0337,0.0624,0.11173654570621468,0.00395,0.2243951476996017,0.00025,0.0857
Rise of the Underdog,37i9dQZF1DX0IbLOJtWiun,https://open.spotify.com/playlist/37i9dQZF1DX0IbLOJtWiun,0.48068421052631577,0.468,0.1608743652777184,0.3495,0.5665,0.4855263157894736,0.48,0.1121835640670398,0.4095,0.59,0.8550000000000001,0.877,0.08591339308344835,0.8049999999999999,0.9005000000000001,0.006802026315789473,0.000999,0.012979243270864022,0.000354,0.00756,0.06052631578947369,0.0542,0.031940271377565256,0.045450000000000004,0.063,0.01450115421052632,1.46e-06,0.04783934396315598,0.0,0.0001825
Sax and the City,37i9dQZF1DWYgA6FKKHSd6,https://open.spotify.com/playlist/37i9dQZF1DWYgA6FKKHSd6,0.6355339805825243,0.674,0.1750942499998764,0.533,0.7665,0.6803300970873788,0.69,0.09010248939451407,0.622,0.738,0.6910873786407766,0.705,0.13601867711977664,0.617,0.7875000000000001,0.2274010873786408,0.187,0.20790580757651123,0.057499999999999996,0.322,0.04576504854368932,0.0371,0.023605128674771554,0.032049999999999995,0.0523,0.5143000310679612,0.617,0.30833804571278234,0.203,0.782
In the Name of the Blues,37i9dQZF1DXcnkReojaCnV,https://open.spotify.com/playlist/37i9dQZF1DXcnkReojaCnV,0.5647321428571429,0.5525,0.24416726689050527,0.33575000000000005,0.7925,0.5358214285714286,0.546,0.1294331848895381,0.4715,0.6195,0.6930357142857143,0.6950000000000001,0.19675383459686732,0.5865,0.86275,0.19392525,0.112,0.21105112875632334,0.0279,0.247,0.05203571428571428,0.0431,0.031629327176883444,0.0323,0.057800000000000004,0.08124819142857143,0.00119,0.18937210294273085,2.7224999999999998e-05,0.06675
String Theory,37i9dQZF1DX5Lf3LZ6Czqu,https://open.spotify.com/playlist/37i9dQZF1DX5Lf3LZ6Czqu,0.45924320987654316,0.467,0.2063358408870546,0.331,0.623,0.48095061728395055,0.49,0.1474028409864077,0.391,0.584,0.7383456790123456,0.765,0.15495968511953578,0.639,0.853,0.13185074074074074,0.0266,0.2238395584269963,0.00391,0.102,0.04777530864197531,0.0429,0.018136472444112428,0.0343,0.0549,0.6843685185185185,0.812,0.2799606419262854,0.581,0.881
The Jazz Escape,7hjaw2oDqkMS2uDk5vmzAu,https://open.spotify.com/playlist/7hjaw2oDqkMS2uDk5vmzAu,0.2848660714285714,0.206,0.1967742215902976,0.14775,0.4135,0.4699999999999999,0.464,0.11120006540220444,0.405,0.5575,0.1280625,0.136,0.08639139806190724,0.05515,0.17175,0.9379642857142857,0.9584999999999999,0.05757207791841593,0.9197500000000001,0.98425,0.045196428571428575,0.03875,0.02051858549338503,0.03585,0.048049999999999995,0.6642589642857144,0.8895,0.3734254379715138,0.41975,0.93
Workday - Country,6MtNKlWguIlTJ6Q7WAcDtU,https://open.spotify.com/playlist/6MtNKlWguIlTJ6Q7WAcDtU,0.5646776859504132,0.553,0.19982288886561658,0.418,0.713,0.5735289256198347,0.576,0.10179800868878897,0.514,0.65,0.7130165289256198,0.739,0.13978179325118814,0.647,0.811,0.20556504132231404,0.126,0.19760682974817265,0.0566,0.308,0.03652727272727273,0.0319,0.01534945167315975,0.0286,0.0386,0.0001600595867768595,0.0,0.0007126055296917979,0.0,1.02e-05
Workday - Singer-songwriter,3TurM2x1HaeNEztqBnomV6,https://open.spotify.com/playlist/3TurM2x1HaeNEztqBnomV6,0.49839823008849554,0.492,0.19226811357279042,0.37,0.622,0.6129734513274336,0.615,0.12490127960120224,0.544,0.692,0.5511778761061947,0.568,0.17072656277892417,0.425,0.676,0.41778716814159284,0.352,0.2770498729002629,0.185,0.654,0.038584070796460174,0.0346,0.016026961471063163,0.0291,0.0439,0.015505990796460176,2.05e-06,0.09893365562189177,0.0,6.36e-05
’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,https://open.spotify.com/playlist/37i9dQZF1DX68H8ZujdnN7,0.5380886850152906,0.521,0.22348324780504805,0.35,0.7585,0.49130886850152894,0.5,0.1184924450010861,0.446,0.541,0.8425688073394495,0.887,0.1342080177566463,0.777,0.946,0.07524549418960244,0.0303,0.10283815127364176,0.0037549999999999997,0.09355,0.06309999999999999,0.0505,0.04017979378021817,0.03515,0.0758,0.028774653394495413,0.000121,0.09581362727041667,2.52e-06,0.001145
Tunigo Live,5rqcJUB5ox8BK3L3Ki7gfF,https://open.spotify.com/playlist/5rqcJUB5ox8BK3L3Ki7gfF,0.39713157894736856,0.381,0.21122975464192587,0.169,0.561,0.6071578947368423,0.6955,0.1851450164010654,0.379,0.763,0.591578947368421,0.659,0.21615542851045333,0.29,0.803,0.3490521315789474,0.0839,0.39790986569377956,0.0709,0.952,0.06161315789473688,0.051,0.03969267868397811,0.036750000000000005,0.057,0.10911405947368417,0.0010999999999999998,0.16935436958927555,0.00106,0.285
Top 50 - United Kingdom,37i9dQZEVXbLnolsZ8PSNw,https://open.spotify.com/playlist/37i9dQZEVXbLnolsZ8PSNw,0.5926121562952243,0.642,0.24624127327400763,0.366,0.822,0.7044428364688856,0.714,0.1370629945726349,0.629,0.795,0.7048958031837915,0.728,0.15557045329651434,0.582,0.859,0.2287068277858177,0.111,0.24082504329086524,0.0451,0.361,0.09766801736613606,0.0747,0.07561939291163566,0.0475,0.109,0.00448177494934877,7.08e-06,0.04819244314528923,0.0,7.25e-05
Top 50 - Denmark,37i9dQZEVXbL3J0k32lWnN,https://open.spotify.com/playlist/37i9dQZEVXbL3J0k32lWnN,0.6416674816625917,0.692,0.2425949115734675,0.472,0.825,0.7426943765281172,0.756,0.10841343340116331,0.704,0.845,0.696124694376528,0.697,0.12217755322170334,0.603,0.797,0.20141454767726158,0.121,0.18625685516494314,0.0635,0.342,0.0913,0.0557,0.07599949303236482,0.0475,0.0856,0.0003780426650366748,5.57e-06,0.0008516382335036303,0.0,0.000157
Top 50 - Spain,37i9dQZEVXbNFJfN1Vw8d9,https://open.spotify.com/playlist/37i9dQZEVXbNFJfN1Vw8d9,0.5679050279329609,0.575,0.19167527821278532,0.425,0.6625000000000001,0.7401787709497207,0.781,0.13758581141183032,0.624,0.869,0.679340782122905,0.712,0.09665542331170363,0.623,0.731,0.2441055865921788,0.184,0.18552371111085772,0.09135,0.342,0.10133519553072626,0.0566,0.08618929937845646,0.0516,0.0992,0.004088390279329609,4.6e-05,0.00957991030591995,1.98e-06,0.00101
Top 50 - Finland,37i9dQZEVXbMxcczTSoGwZ,https://open.spotify.com/playlist/37i9dQZEVXbMxcczTSoGwZ,0.6448963963963965,0.662,0.24561120194504957,0.4595,0.825,0.7048738738738735,0.704,0.13870888928226868,0.565,0.845,0.6907522522522525,0.731,0.11632182253394821,0.573,0.797,0.24658597297297294,0.107,0.22312748585406467,0.0826,0.38,0.10458243243243244,0.0557,0.08796950164344382,0.0475,0.139,0.0017534200450450453,0.0001805,0.013957512233497619,3.8599999999999995e-06,0.00101
Top 50 - France,37i9dQZEVXbIPWwFssbupI,https://open.spotify.com/playlist/37i9dQZEVXbIPWwFssbupI,0.6897873563218392,0.692,0.22268680442633618,0.55,0.864,0.7541206896551723,0.758,0.11479789195458917,0.693,0.845,0.706617816091954,0.72,0.1071449793415382,0.623,0.797,0.23174695402298848,0.184,0.2034672168849106,0.0582,0.362,0.10360344827586207,0.0557,0.10463850349937202,0.0475,0.09989999999999999,0.0037805868965517246,1.63e-05,0.0320727339882437,0.0,0.000745
Top 50 - Netherlands,37i9dQZEVXbKCF6dqVpDkS,https://open.spotify.com/playlist/37i9dQZEVXbKCF6dqVpDkS,0.6214778827977315,0.662,0.25584591928581923,0.444,0.842,0.7011587901701324,0.704,0.12417427774333537,0.621,0.795,0.6992589792060492,0.713,0.1128809167368424,0.586,0.797,0.2213300945179584,0.118,0.21366221321217727,0.0354,0.38,0.08367920604914934,0.0557,0.06452895449569783,0.0472,0.0948,0.00675330945179584,9.9e-06,0.06597753149640558,0.0,0.000502
Top 50 - Norway,37i9dQZEVXbJvfa0Yxg7E7,https://open.spotify.com/playlist/37i9dQZEVXbJvfa0Yxg7E7,0.5624245939675174,0.531,0.26390328258004064,0.31,0.825,0.7002204176334106,0.718,0.16185886804109964,0.565,0.845,0.6408677494199536,0.636,0.15252900190651458,0.54,0.797,0.27603888631090484,0.107,0.27889634492700066,0.06285,0.44,0.09598839907192575,0.0557,0.08067356562522127,0.0475,0.0944,0.0007458341995359629,1.17e-05,0.004019899871439904,3.63e-06,0.000252
Top 50 - Sweden,37i9dQZEVXbLoATJ81JYXz,https://open.spotify.com/playlist/37i9dQZEVXbLoATJ81JYXz,0.6178245243128964,0.632,0.24710288478378856,0.444,0.825,0.7246638477801269,0.739,0.1414696885528169,0.643,0.807,0.6674839323467232,0.655,0.16657985715289877,0.547,0.8,0.2884149048625793,0.203,0.25907817149618495,0.0645,0.44,0.09811649048625792,0.0622,0.08195449713328172,0.0475,0.103,0.0012689898308668075,2.79e-05,0.004863496704273501,4.78e-06,0.000745
Top 50 - USA,37i9dQZEVXbLRQDuF5jeBp,https://open.spotify.com/playlist/37i9dQZEVXbLRQDuF5jeBp,0.5558351819757366,0.55,0.23674781984434806,0.366,0.775,0.6917538994800694,0.704,0.13319106377033932,0.612,0.768,0.6564055459272097,0.684,0.15212227299580924,0.545,0.772,0.2587722149046794,0.121,0.2509087017539647,0.0645,0.352,0.09812495667244367,0.0615,0.08081968098437733,0.0475,0.0992,0.0015496026863084922,6.7e-06,0.005564544650166949,0.0,0.000291
Top 50 - Austria,37i9dQZEVXbKNHh6NIXu36,https://open.spotify.com/playlist/37i9dQZEVXbKNHh6NIXu36,0.6049166666666665,0.662,0.26025723785232646,0.422,0.825,0.7200852272727272,0.756,0.12357152792532851,0.636,0.795,0.7049469696969697,0.714,0.11949084357631645,0.634,0.797,0.23962257575757576,0.182,0.21973045433579036,0.042325,0.38,0.08455852272727271,0.0557,0.06525984700572098,0.0475,0.0944,0.006270500189393941,2.23e-05,0.043280120963190484,0.0,0.000745
Top 50 - Switzerland,37i9dQZEVXbJiyhoAPEfMK,https://open.spotify.com/playlist/37i9dQZEVXbJiyhoAPEfMK,0.559759649122807,0.537,0.24815011522693028,0.366,0.775,0.705311403508772,0.719,0.13150144698029048,0.629,0.795,0.6833494152046783,0.697,0.1430983520002656,0.573,0.797,0.23523792105263158,0.107,0.24739668625266392,0.0383,0.38,0.08295745614035088,0.05545,0.0636123867047511,0.0451,0.0944,0.004921731418128655,7.08e-06,0.03782686066197916,0.0,0.000291
Top 50 - Belgium,37i9dQZEVXbJNSeeHswcKB,https://open.spotify.com/playlist/37i9dQZEVXbJNSeeHswcKB,0.6197666131621188,0.662,0.24636868238812742,0.464,0.841,0.7028539325842698,0.714,0.12697517105360367,0.629,0.788,0.704059390048154,0.714,0.11106378922691619,0.611,0.797,0.23479227929374,0.182,0.2043626699247776,0.0383,0.365,0.07905521669341893,0.055,0.07419729912213036,0.0467,0.0856,0.0009189129534510434,6.7e-06,0.007852809490094686,0.0,0.000252
Top 50 - Germany,37i9dQZEVXbJiZcmkrIHGU,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,0.580953488372093,0.531,0.2610764745635912,0.36,0.825,0.7318906976744185,0.733,0.11049112509361936,0.671,0.8204999999999999,0.6685023255813952,0.69,0.11874335704814781,0.573,0.78925,0.24040706976744183,0.136,0.21570742410767862,0.0635,0.38,0.09139162790697675,0.0596,0.07161331395956676,0.0475,0.103,0.007915290627906978,6e-05,0.04790637428238475,1.18e-06,0.000745
Top 50 - New Zealand,37i9dQZEVXbM8SIrkERIYl,https://open.spotify.com/playlist/37i9dQZEVXbM8SIrkERIYl,0.5874438888888889,0.58,0.25853530765323607,0.332,0.825,0.7040819444444444,0.723,0.14931761410552538,0.629,0.801,0.6737513888888889,0.69,0.14916472351319027,0.565,0.797,0.25029527500000004,0.121,0.23973366966218193,0.0635,0.38,0.09935833333333333,0.0747,0.08223392792060791,0.0475,0.103,0.0011083910972222223,6.7e-06,0.010486329022065763,0.0,0.000411
